occurrence_id	taxon_id	sex	life stage	locality
C11048	T10671	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56770	T10671		http://www.ebi.ac.uk/efo/EFO_0001272	
C11050	T10672	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C11051	T10673	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56750	T10673		http://www.ebi.ac.uk/efo/EFO_0001272	
C11053	T10674	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C11054	T10675	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C58734	T10675		http://www.ebi.ac.uk/efo/EFO_0001272	
C11056	T10676	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C11063	T10679	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C11066	T10679		http://www.ebi.ac.uk/efo/EFO_0001272	
C56400	T10679		http://www.ebi.ac.uk/efo/EFO_0001272	
C59293	T10679		http://www.ebi.ac.uk/efo/EFO_0001272	
C11067	T10680	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C11070	T10680		http://www.ebi.ac.uk/efo/EFO_0001272	
C56249	T10680	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C58685	T10680		http://www.ebi.ac.uk/efo/EFO_0001272	
C59294	T10680		http://www.ebi.ac.uk/efo/EFO_0001272	
C11071	T10681	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56421	T10681		http://www.ebi.ac.uk/efo/EFO_0001272	
C11075	T10684	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57670	T10684		http://www.ebi.ac.uk/efo/EFO_0001272	
C11121	T10712	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57398	T10712		http://www.ebi.ac.uk/efo/EFO_0001272	
C11125	T10714	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C11127	T10714	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C58802	T10714		http://www.ebi.ac.uk/efo/EFO_0001272	
C59022	T10714		http://www.ebi.ac.uk/efo/EFO_0001272	
C11143	T10724		http://www.ebi.ac.uk/efo/EFO_0001272	
C11168	T10735	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C59055	T10735		http://www.ebi.ac.uk/efo/EFO_0001272	
C11194	T10748	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56696	T10748		http://www.ebi.ac.uk/efo/EFO_0001272	
C11200	T10749	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56662	T10749		http://www.ebi.ac.uk/efo/EFO_0001272	
C11203	T10750	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56610	T10750		http://www.ebi.ac.uk/efo/EFO_0001272	
C11206	T10751	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56761	T10751		http://www.ebi.ac.uk/efo/EFO_0001272	
C11247	T10778	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C11256	T10784	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55675	T10784	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C11270	T10792	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55138	T10792	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C11274	T10795	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55765	T10795	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C11282	T10801	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C11294	T10809	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55209	T10809	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C11300	T10812	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C11366	T10847	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55488	T10847	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C11368	T10849	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C54992	T10849	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C11372	T10851	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56952	T10851		http://www.ebi.ac.uk/efo/EFO_0001272	
C11374	T10852	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56869	T10852		http://www.ebi.ac.uk/efo/EFO_0001272	
C11376	T10853	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56796	T10853		http://www.ebi.ac.uk/efo/EFO_0001272	
C11378	T10854	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56835	T10854		http://www.ebi.ac.uk/efo/EFO_0001272	
C11380	T10855	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C11390	T10860	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C11414	T10870	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57615	T10870		http://www.ebi.ac.uk/efo/EFO_0001272	
C11416	T10871	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C11420	T10873	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C11426	T10878	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55014	T10878	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C11458	T10899	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57228	T10899		http://www.ebi.ac.uk/efo/EFO_0001272	
C11553	T10958	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C11555	T10959	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C11569	T10966	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C11595	T10979	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56800	T10979		http://www.ebi.ac.uk/efo/EFO_0001272	
C11599	T10981	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C11620	T10999	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56602	T10999		http://www.ebi.ac.uk/efo/EFO_0001272	
C11622	T11000	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55620	T11000	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C11624	T11001	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56628	T11001		http://www.ebi.ac.uk/efo/EFO_0001272	
C11633	T11008	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C11687	T11036	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57914	T11036		http://www.ebi.ac.uk/efo/EFO_0001272	
C11689	T11037	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C11691	T11037	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57919	T11037		http://www.ebi.ac.uk/efo/EFO_0001272	
C58803	T11037		http://www.ebi.ac.uk/efo/EFO_0001272	
C11692	T11038	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C11694	T11038	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57922	T11038		http://www.ebi.ac.uk/efo/EFO_0001272	
C58772	T11038		http://www.ebi.ac.uk/efo/EFO_0001272	
C11697	T11040	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57909	T11040		http://www.ebi.ac.uk/efo/EFO_0001272	
C11725	T11058	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C11731	T11061	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C11786	T11087	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57669	T11087		http://www.ebi.ac.uk/efo/EFO_0001272	
C11823	T11108	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55265	T11108	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C11866	T11148	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55192	T11148	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C11881	T11162	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C58995	T11162		http://www.ebi.ac.uk/efo/EFO_0001272	
C11908	T11181	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56240	T11181	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C58666	T11181		http://www.ebi.ac.uk/efo/EFO_0001272	
C58668	T11181		http://www.ebi.ac.uk/efo/EFO_0001272	
C11911	T11183	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57529	T11183		http://www.ebi.ac.uk/efo/EFO_0001272	
C11914	T11185	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55282	T11185	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C56368	T11185		http://www.ebi.ac.uk/efo/EFO_0001272	
C11919	T11188	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57319	T11188		http://www.ebi.ac.uk/efo/EFO_0001272	
C11924	T11191	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55277	T11191	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C56357	T11191		http://www.ebi.ac.uk/efo/EFO_0001272	
C56358	T11191		http://www.ebi.ac.uk/efo/EFO_0001272	
C11926	T11192	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55129	T11192	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C59295	T11192		http://www.ebi.ac.uk/efo/EFO_0001272	
C11928	T11193	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55003	T11193	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C58706	T11193		http://www.ebi.ac.uk/efo/EFO_0001272	
C59296	T11193		http://www.ebi.ac.uk/efo/EFO_0001272	
C11930	T11194	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C59121	T11194		http://www.ebi.ac.uk/efo/EFO_0001272	
C11934	T11196	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55279	T11196	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C56362	T11196		http://www.ebi.ac.uk/efo/EFO_0001272	
C11936	T11197	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56238	T11197	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C58662	T11197		http://www.ebi.ac.uk/efo/EFO_0001272	
C11949	T11204	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C11952	T11206	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57447	T11206		http://www.ebi.ac.uk/efo/EFO_0001272	
C11956	T11209	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56705	T11209		http://www.ebi.ac.uk/efo/EFO_0001272	
C11958	T11210	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57519	T11210		http://www.ebi.ac.uk/efo/EFO_0001272	
C11962	T11212	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56715	T11212		http://www.ebi.ac.uk/efo/EFO_0001272	
C11998	T11231	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C59120	T11231		http://www.ebi.ac.uk/efo/EFO_0001272	
C12008	T11237	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C59275	T11237		http://www.ebi.ac.uk/efo/EFO_0001272	
C12099	T11286	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55893	T11286	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12102	T11288	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C12104	T11288	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56544	T11288		http://www.ebi.ac.uk/efo/EFO_0001272	
C58799	T11288		http://www.ebi.ac.uk/efo/EFO_0001272	
C12123	T11304	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56809	T11304		http://www.ebi.ac.uk/efo/EFO_0001272	
C12135	T11311	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C59249	T11311		http://www.ebi.ac.uk/efo/EFO_0001272	
C12158	T11328	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C12162	T11329	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55597	T11329	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12170	T11334	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55598	T11334	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12178	T11339	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55767	T11339	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12180	T11340	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55595	T11340	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12183	T11342	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55453	T11342	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12185	T11344	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55550	T11344	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12197	T11352	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55275	T11352	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C56351	T11352		http://www.ebi.ac.uk/efo/EFO_0001272	
C56355	T11352		http://www.ebi.ac.uk/efo/EFO_0001272	
C12213	T11362	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56712	T11362		http://www.ebi.ac.uk/efo/EFO_0001272	
C12215	T11363	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C59014	T11363		http://www.ebi.ac.uk/efo/EFO_0001272	
C12217	T11364	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C12219	T11365	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56567	T11365		http://www.ebi.ac.uk/efo/EFO_0001272	
C12221	T11366	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C12257	T11388	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12290	T11407	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56010	T11407	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12311	T11419	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55438	T11419	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12317	T11423	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55456	T11423	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12431	T11493	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56089	T11493	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12433	T11494	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55380	T11494	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12434	T11495	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55559	T11495	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12447	T11503	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56048	T11503	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12449	T11504	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55565	T11504	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12453	T11506	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55687	T11506	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12454	T11507	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56036	T11507	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12456	T11508	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55436	T11508	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12462	T11512	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56047	T11512	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12464	T11513	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56075	T11513	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12466	T11514	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56074	T11514	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12469	T11516	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56070	T11516	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12472	T11518	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56071	T11518	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12474	T11519	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55656	T11519	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12475	T11520	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56052	T11520	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12477	T11521	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56072	T11521	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12481	T11523	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56049	T11523	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12483	T11524	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55439	T11524	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12485	T11525	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56077	T11525	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12487	T11526	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56206	T11526	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12493	T11529	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56035	T11529	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12495	T11530	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56218	T11530	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12498	T11532	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12504	T11536	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55688	T11536	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12507	T11538	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56069	T11538	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12510	T11540	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56076	T11540	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12512	T11541	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56194	T11541	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12516	T11544	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56073	T11544	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12519	T11546	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56046	T11546	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C12521	T11547	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55891	T11547	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
